id,nameVi,nameEn,categoryName,categoryNameEn,kcal,protein,fat,carb,vitaminC,vitaminA,calcium,iron,potassium,sodium,zinc,magnesium,fiber,cholesterol,mufaPufa,transfat,betaCaroten
68a684c12ec139b573082d33,Xôi lạc vừng ruốc,Sticky rice with dried shredded pork and roasted peanut mixed with sesame and salt,"Cơm, cháo, xôi","Fried rice, rice congee, sticky rice",457.0,15.7,8.5,79.5,,0.1,53.8,1.9,371.2,136.2,2.7,48.8,,6.0,4.9,,
68a68470567d05e1c3022a92,"Cơm suất (trứng, thịt ba chỉ)",Set meal (egg and pork belly),"Cơm, cháo, xôi","Fried rice, rice congee, sticky rice",793.8,29.1,36.8,86.6,,82.3,145.3,3.9,511.4,717.6,3.6,41.0,,201.7,6.1,,
68a683f010eddb46cf0f71a4,"Cơm suất (thịt, cá)",Set meal (amur carp and pig leg),"Cơm, cháo, xôi","Fried rice, rice congee, sticky rice",599.2,27.3,11.5,96.7,,51.8,200.7,4.1,621.8,407.5,4.2,51.9,,51.8,4.7,,
68a683a410eddb46cf0f71a3,Cơm gà,Economy rice with chicken,"Cơm, cháo, xôi","Fried rice, rice congee, sticky rice",1140.4,51.8,56.5,106.2,,148.2,209.5,7.0,713.1,561.4,5.9,65.1,,348.2,5.2,,
68a682bb10eddb46cf0f71a2,Cơm bụi,Low-price rice,"Cơm, cháo, xôi","Fried rice, rice congee, sticky rice",770.9,40.2,23.7,99.3,,13.8,141.7,3.9,592.8,348.3,4.1,44.2,,54.3,11.3,,
68a682612ec139b573082d32,"Cơm bình dân (cá, thịt, tôm, đậu)","Set meal (scad fish, pork belly, shrimp and tofu)","Cơm, cháo, xôi","Fried rice, rice congee, sticky rice",845.5,40.8,30.1,102.8,,115.2,189.0,7.3,1246.5,1253.4,3.9,116.2,,29.6,7.1,,
68a6820e4e3781461d0d2c92,"Cơm bình dân (thịt gà, tôm, thịt lợn ba chỉ)","Set meal (chicken, shrimp and pork belly)","Cơm, cháo, xôi","Fried rice, rice congee, sticky rice",558.9,25.1,13.7,83.8,,116.2,141.1,4.1,928.7,1271.5,3.2,41.9,,15.0,3.1,,
68a681bd8bc33ecdaa0349f3,"Cơm bình dân (cá nục, thịt ba chỉ)",Set meal (scad fish and pork belly),"Cơm, cháo, xôi","Fried rice, rice congee, sticky rice",637.8,22.0,15.5,102.8,,156.2,171.4,8.5,1170.9,602.7,3.6,93.4,,29.6,4.5,,
68a5552cb7ad52bc970fa467,Trứng chén nướng,Grilled eggs,Các món khác,Other food dishes,154.9,6.0,13.8,1.7,,168.0,30.0,1.2,82.8,98.3,0.6,8.5,,233.5,8.5,,
68a554b8b7ad52bc970fa466,"Set cánh, đùi gà tẩm bột chiên",Set of deep fried chicken wings and drumsticks,Các món khác,Other food dishes,685.9,21.1,43.1,53.4,,11.2,51.6,2.3,431.8,90.2,1.4,42.4,,89.0,0.1,,
68a5545398f6dc0345043e12,Set cánh - đùi gà chiên mắm,Set of fish sauce glazed chicken wings and drumsticks,Các món khác,Other food dishes,694.4,35.9,52.5,19.7,,47.3,100.9,4.5,512.1,174.6,3.0,63.5,,135.0,0.3,,
68a552cab0ac56a96702180a,Phô mai chiên (2 viên),Deep fried cheesecake (2 pieces),Các món khác,Other food dishes,210.0,6.2,15.7,11.0,,51.3,141.2,0.6,45.5,112.4,1.9,31.0,,18.9,2.0,,
68a5527bb0ac56a967021809,Nộm bò khô,Salad with dried beef and green papaya,Các món khác,Other food dishes,416.5,32.8,20.4,25.3,,60.2,234.5,5.3,664.6,1926.6,1.5,161.1,,71.7,9.1,,
68a552029778e8fadd0ab233,Nem nướng cuốn,Vietnamese grilled pork sausage rolls,Các món khác,Other food dishes,641.2,26.2,12.5,106.0,,184.5,155.1,3.5,783.2,888.5,2.9,63.3,,17.2,1.2,,
68a5519e305b14f4c109b222,Cốm làng vòng,Vong village green rice,Các món khác,Other food dishes,2992.0,61.0,8.0,669.0,,,240.0,10.0,,,,,,,,,
68a5515e3aeb771c1b085a65,Chả rươi,Sandworm omelet,Các món khác,Other food dishes,423.1,49.4,16.1,20.2,,148.8,208.2,5.4,364.7,2066.9,5.1,76.3,,97.0,0.2,,
68a551023aeb771c1b085a64,Chả cá lã vọng,Rice vermicelli with fried fish-paste (La Vong style),Các món khác,Other food dishes,666.1,39.9,17.5,87.3,,151.7,499.2,3.1,543.9,1771.0,1.7,233.9,,65.0,14.0,,
68a55025aff6d7d9060b33a5,Cánh gà tẩm bột chiên,Deep fried chicken wings,Các món khác,Other food dishes,335.8,14.4,27.7,7.2,,9.9,17.7,1.0,93.6,93.4,0.8,11.0,,6.6,0.1,,
68a54fdaaff6d7d9060b33a4,Cánh gà nướng (5 cái),BBQ chicken wings (5 pieces),Các món khác,Other food dishes,731.1,82.2,39.8,11.1,,56.8,124.1,5.6,302.5,511.6,6.2,35.8,,187.0,0.1,,
68a54e60b7ad52bc970fa464,Tào phớ thập cẩm,Tofu with tapioca pearls,"Chè, các loại giải khát","Sweet soup, drinks",356.3,13.2,2.1,71.2,,,527.3,2.9,554.3,166.1,0.5,234.1,,,0.9,,
68a54dc9e0768c12fc099de4,Sữa tươi trân châu,Bubble milk,"Chè, các loại giải khát","Sweet soup, drinks",424.5,9.2,9.9,74.7,,116.6,281.8,1.0,322.4,855.0,0.9,36.0,,94.5,2.3,,
68a54d54b0ac56a967021807,Sữa chua đậu xanh rau má,Mungbean-greenwort yogurt smoothie,"Chè, các loại giải khát","Sweet soup, drinks",291.1,14.2,6.2,44.6,,143.0,482.8,4.7,598.8,80.8,1.3,111.0,,20.3,1.8,,
68a54ccb025cb9a04a090cd4,Sữa chua trân châu,Yogurt with tapioca pearls,"Chè, các loại giải khát","Sweet soup, drinks",271.4,6.7,7.6,44.1,,52.6,276.4,1.6,306.9,95.9,1.1,23.1,,25.9,2.0,,
68a54c79b0ac56a967021806,Sữa chua thạch lá nếp,Yogurt with pandan leaf jelly,"Chè, các loại giải khát","Sweet soup, drinks",395.8,8.6,6.8,74.9,,60.7,351.9,2.3,578.0,98.4,1.8,103.2,,23.2,1.9,,
68a54c22f52e90cfd202b752,"Sữa chua nếp cẩm, mít, caramen",Black sticky rice yogurt with jackfruit and caramel,"Chè, các loại giải khát","Sweet soup, drinks",566.3,12.3,8.7,109.7,,30.3,246.2,4.0,320.4,49.6,1.1,32.8,,12.3,1.8,,
68a54bc49778e8fadd0ab232,Sữa chua nếp cẩm,Black sticky rice yogurt,"Chè, các loại giải khát","Sweet soup, drinks",437.4,11.2,8.8,78.3,,52.6,296.2,3.2,358.3,101.0,1.1,25.3,,25.9,2.0,,
68a54b58bf0934c0430c15e2,Nha đam trộn mít caramen,Caramel with aloe vera and jackfruit,"Chè, các loại giải khát","Sweet soup, drinks",401.1,8.3,5.8,79.0,,18.0,277.6,3.1,438.5,37.5,1.5,97.9,,6.1,1.3,,
68a54acc0e45063a4a0039e2,Hoa quả dầm,Mixed fresh fruit,"Chè, các loại giải khát","Sweet soup, drinks",233.2,3.6,3.4,47.1,,54.6,158.8,2.7,470.8,27.5,0.8,47.2,,3.4,1.7,,
68a54a5e3aeb771c1b085a62,Chè thập cẩm (không có xôi),Almond panna cotta dessert soup,"Chè, các loại giải khát","Sweet soup, drinks",287.1,4.8,0.5,65.9,,0.3,79.7,2.6,1.0,4.8,0.6,63.4,,,0.1,,
68a5499def932e305e0a3e42,Chè thập cẩm (có xôi),Mixed bean dessert soup,"Chè, các loại giải khát","Sweet soup, drinks",458.7,4.6,2.7,103.9,,1.8,302.8,3.7,285.3,28.3,0.6,65.4,,,,,
68a5489df3d1a125690887a5,Chè khúc bạch,Almond panna cotta dessert soup,"Chè, các loại giải khát","Sweet soup, drinks",145.5,3.4,2.1,28.2,,,130.6,1.4,328.0,11.9,0.9,99.2,,,1.8,,
68a5482c9ab94cc0f2085526,Chè kem dừa,Coconut ice cream dessert soup,"Chè, các loại giải khát","Sweet soup, drinks",385.5,5.5,10.8,66.5,,57.6,258.9,4.7,324.1,53.8,1.0,70.5,,,2.2,,
68a547a7e3267c1fd2060c06,Caramen thập cẩm (không xôi),Caramel mixed with tapioca pearls,"Chè, các loại giải khát","Sweet soup, drinks",299.2,5.6,4.6,58.8,,,292.4,2.3,157.7,20.9,0.7,42.2,,,,,
68a54738025cb9a04a090cd2,Caramen thập cẩm (có xôi),"Caramel mixed with black sticky rice, tapioca pearls and fruit","Chè, các loại giải khát","Sweet soup, drinks",522.9,12.6,7.2,102.0,,12.7,243.2,5.0,213.7,15.3,0.9,30.8,,,0.1,,
68a546a7c12ca3e99005f562,Caramen matcha trộn,Caramel mixed with match jelly,"Chè, các loại giải khát","Sweet soup, drinks",390.2,8.3,5.8,76.2,,13.3,281.3,3.1,351.7,37.9,1.3,94.5,,6.1,1.3,,
68a545ede3267c1fd2060c05,Caramen hoa quả tươi,Caramel with mixed fruit,"Chè, các loại giải khát","Sweet soup, drinks",251.5,5.8,6.9,41.5,,22.6,233.4,2.5,461.9,26.6,1.1,36.9,,,2.0,,
68a5456fef8312f68a062762,Caramen,Caramel,"Chè, các loại giải khát","Sweet soup, drinks",111.9,5.2,4.1,13.5,,,83.5,0.9,,,0.5,,,,,,
68a5451ea1ab21f6dd0f0213,Cà phê trứng,Egg coffee,"Chè, các loại giải khát","Sweet soup, drinks",228.8,8.7,17.7,8.7,,544.8,,,153.5,,,,,,,,
68a54394e3267c1fd2060c04,Pizza thịt xông khói (cỡ L),Bacon pizza (L size),Các loại bánh,Cakes,2027.2,100.8,82.4,220.6,,399.3,1187.5,10.2,1023.6,1072.4,11.5,550.6,,209.3,16.9,,
68a542f49ab94cc0f2085522,Pizza thập cẩm (cỡ L),Mixed pizza (L size),Các loại bánh,Cakes,1890.9,98.5,68.5,220.1,,440.1,1180.1,9.6,1285.2,1080.5,15.0,552.6,,197.4,17.8,,
68a5420be3267c1fd2060c03,Pizza hải sản (cỡ M),Seafood pizza (M size),Các loại bánh,Cakes,935.9,51.9,30.1,114.4,,280.7,796.8,6.3,681.2,959.9,7.0,304.8,,210.3,11.3,,
68a541b6e3267c1fd2060c02,Pizza hải sản (cỡ L),Seafood pizza (L size),Các loại bánh,Cakes,1751.7,113.2,47.6,217.6,,432.3,1246.4,13.8,1833.2,1285.7,14.0,629.6,,657.8,18.8,,
68a54153768cde4ecd04eaa2,Pizza gà phô mai (cỡ S),Cheesy Chicken Pizza (S size),Các loại bánh,Cakes,638.1,28.0,28.5,67.4,,155.0,374.2,3.9,284.4,340.4,4.0,176.7,,65.3,13.4,,
68a540f4a1ab21f6dd0f0212,Pizza gà nướng nấm (cỡ L),BBQ chicken mushroom pizza (L size),Các loại bánh,Cakes,1728.6,85.8,56.2,219.9,,635.7,1166.3,9.3,1359.1,1147.5,13.0,574.2,,205.5,25.0,,
68a5409d57a9db513402eac2,Pizza bò (cỡ M),Premium beed pizza (M size),Các loại bánh,Cakes,1111.9,51.0,45.1,125.5,,276.7,752.2,7.6,660.7,845.0,8.0,319.5,,123.0,20.5,,
68a54029f57bee55470387d2,Hamburger lợn,Pork hamburger,Các loại bánh,Cakes,282.5,18.4,9.9,30.1,,43.2,210.9,2.5,90.3,387.2,2.0,18.0,,15.8,2.9,,
68a53fa2b7b91f09400109d2,Hamburger Gà,Chicken Humburger,Các loại bánh,Cakes,451.7,29.3,19.6,39.4,,70.6,242.6,3.6,199.1,434.9,2.1,34.3,,15.8,3.2,,
68a53f4ffc28f0ae650e91a3,Hamburger Bò,Beef Hamburger,Các loại bánh,Cakes,308.9,18.0,11.5,33.2,,77.2,230.9,4.1,232.3,418.9,1.2,26.2,,15.8,3.0,,
68a53efef3d1a125690887a3,Burger Tôm,Shrimp burger,Các loại bánh,Cakes,537.4,20.8,28.1,50.2,,23.4,157.5,4.0,291.0,421.0,1.8,89.4,,109.0,5.4,,
68a53eac8953358a060ecd32,Burger gà,Chicken Burger,Các loại bánh,Cakes,490.5,19.4,27.3,41.8,,18.5,118.5,3.3,194.6,444.8,1.8,26.4,,,4.8,,
68a53e588e3e688a55031452,Burger cá,Fish Burger,Các loại bánh,Cakes,305.7,22.1,7.1,38.4,,12.9,141.0,3.8,192.5,427.5,0.7,25.6,,,4.7,,
68a53e029da95de77208dea2,Bánh gà Hồng Mai,Hong Mai Chicken nugget,Các loại bánh,Cakes,1603.0,81.5,129.0,29.0,,53.5,91.4,6.1,216.7,236.0,7.9,48.2,,189.0,6.7,,
68a53db111827a190a0b50d2,Bánh trôi tàu,Glutinous rice balls filled with mung bean patse and black sesame patse in syrup,Các loại bánh,Cakes,393.2,10.8,15.2,53.5,,0.4,161.3,2.4,280.4,14.0,1.3,77.0,,,11.4,,
68a53d458f003284360cc3c9,Bánh tôm Hồ Tây,Ho Tay crispy prawn fritters,Các loại bánh,Cakes,479.8,17.9,16.6,64.8,,130.2,122.0,3.4,423.3,84.1,2.8,186.7,,64.6,1.3,,
68a53ced81538be589036384,Bánh cuốn Thanh Trì,Rice pancake rolled with pork (Thanh Tri style),Các loại bánh,Cakes,518.5,31.6,17.9,57.7,,29.8,109.5,6.4,228.4,17.3,3.8,42.7,,,0.7,,
68a53c8c8f003284360cc3c8,Bánh mỳ Pate thập cẩm,Banh my with Pate and mixed,Các loại bánh,Cakes,662.1,26.2,42.5,43.6,,601.3,51.6,4.2,344.5,458.8,2.5,64.3,,71.5,12.9,,
68a53c24d168b825b80854b4,Bánh mỳ pa tê trứng,Banh my with Pate and fried egg,Các loại bánh,Cakes,426.5,23.5,18.4,41.7,,513.7,52.1,3.5,261.9,235.0,0.2,52.3,,56.9,0.1,,
68a539e0796bc5ff8209dd47,Bánh mỳ chảo lợn,Banh my with pork served in frying pan,Các loại bánh,Cakes,726.2,35.7,39.7,56.5,,629.1,84.9,6.5,512.5,415.4,1.5,79.5,,130.3,9.1,,
68a53999796bc5ff8209dd46,Bánh mỳ chảo bò,Banh my with beef served in frying pan,Các loại bánh,Cakes,686.5,37.4,34.9,55.7,,615.4,87.8,8.0,288.1,693.1,2.3,97.1,,125.5,1.0,,
68a53945a8fa7ad9d6015376,Bánh mỳ bít tết,Banh my with steak,Các loại bánh,Cakes,920.0,44.5,34.0,109.0,,649.3,135.7,10.8,1201.8,3308.3,2.8,143.4,,296.6,2.1,,
68a538ef8f003284360cc3c7,Bánh mì chảo,Banh my with bacon and sausage served in frying pan,Các loại bánh,Cakes,708.4,38.3,26.9,78.4,,1136.6,81.6,6.5,569.8,634.2,3.5,41.0,,113.1,11.0,,
68a538908f003284360cc3c6,Xôi xíu,Sticky rice with Char siu,"Cơm, cháo, xôi","Fried rice, rice congee, sticky rice",1022.0,36.7,46.4,114.4,,560.1,104.9,7.3,849.7,462.3,6.0,137.2,,534.3,4.7,,
68a538450426aae4710ea693,Xôi xéo thịt,Sticky rice with braised pork belly and mung bean paste,"Cơm, cháo, xôi","Fried rice, rice congee, sticky rice",676.1,23.2,14.8,112.6,,7.3,56.1,3.6,798.6,608.2,4.1,92.4,,31.8,6.4,,
68a537cddf4e0d02a602ce23,Xôi thập cẩm,Sticky rice with mixed meat and vegetables,"Cơm, cháo, xôi","Fried rice, rice congee, sticky rice",1227.1,56.9,50.8,135.5,,876.9,143.0,15.3,1045.2,144.9,7.4,161.4,,177.1,12.6,,
68a5370edf4e0d02a602ce22,Xôi cá rô đồng,Sticky rice with shredded Tilapia fish,"Cơm, cháo, xôi","Fried rice, rice congee, sticky rice",572.6,23.6,5.0,108.3,,8.9,51.4,2.7,565.2,18.2,3.3,40.1,,,0.6,,
68a536a98f003284360cc3c5,Cháo sườn sụn,Rice congee with pork cartilage,"Cơm, cháo, xôi","Fried rice, rice congee, sticky rice",470.5,31.4,12.7,57.7,,,69.8,4.3,258.4,183.9,3.2,21.4,,46.0,5.3,,
68a53637d168b825b80854b2,Cơm rang thập cẩm,Fried rice with meat and vegetables,"Cơm, cháo, xôi","Fried rice, rice congee, sticky rice",1088.2,33.6,55.6,113.5,,122.9,168.4,9.2,388.2,348.3,4.1,52.4,,6.2,1.2,,
68a535c8d2514b96b9070882,Cơm rang dưa bò,Fried rice with beef and pickles,"Cơm, cháo, xôi","Fried rice, rice congee, sticky rice",1022.3,48.1,44.7,107.0,,11.5,236.5,9.5,458.6,308.3,6.7,35.2,,35.3,2.5,,
68a53562f23000f5940f6dc3,Mỳ vằn thắn,Wheat noodle with Wonton soup,"Bánh canh, hủ tiếu, miến, mỳ","Thick Rice noodle, Vermicelli, Wonton noodle",579.6,35.6,22.8,58.0,,1661.8,117.0,8.8,413.1,1069.0,3.6,45.7,,334.0,10.6,,
68a5350c796bc5ff8209dd44,Mỳ tim cật,Wheat noodle soup with mixed pork organs,"Bánh canh, hủ tiếu, miến, mỳ","Thick Rice noodle, Vermicelli, Wonton noodle",332.7,14.9,6.4,53.8,,116.9,92.6,5.8,289.4,1953.5,2.2,11.8,,154.9,1.1,,
68a534c6796bc5ff8209dd43,Miến riêu cua (trộn),Vermicelli mixed with fresh water crab paste,"Bánh canh, hủ tiếu, miến, mỳ","Thick Rice noodle, Vermicelli, Wonton noodle",493.0,24.0,17.7,59.4,,150.9,252.8,5.5,498.6,988.3,1.6,62.0,,31.9,5.4,,
68a534727e509f20c106d753,Miến riêu cua (nước),Vermicelli soup with fresh water crab paste,"Bánh canh, hủ tiếu, miến, mỳ","Thick Rice noodle, Vermicelli, Wonton noodle",461.2,22.5,17.6,53.2,,188.0,289.5,5.7,521.6,991.0,1.5,41.6,,41.0,3.7,,
68a5342c796bc5ff8209dd42,Miến ngan mọc,Vermicelli soup with muscovy duck and meatball,"Bánh canh, hủ tiếu, miến, mỳ","Thick Rice noodle, Vermicelli, Wonton noodle",569.3,27.0,28.5,51.2,,25.7,101.5,9.8,337.2,527.0,2.1,8.2,,21.0,2.4,,
68a533097e509f20c106d752,Miến lươn trộn,Vermicelli mixed with eel,"Bánh canh, hủ tiếu, miến, mỳ","Thick Rice noodle, Vermicelli, Wonton noodle",308.8,8.5,6.1,54.9,,421.8,75.7,1.9,197.8,21.6,0.8,34.2,,27.0,5.6,,
68a532b7c9002517b606f682,Miến lươn nước,Vermicelli soup with eel,"Bánh canh, hủ tiếu, miến, mỳ","Thick Rice noodle, Vermicelli, Wonton noodle",338.2,8.9,7.0,59.9,,386.7,104.8,2.5,267.2,1357.0,1.1,26.2,,32.0,4.6,,
68a53185852f97da9808c452,Hủ tiếu thịt bằm,Rice noodle soup with minced pork,"Bánh canh, hủ tiếu, miến, mỳ","Thick Rice noodle, Vermicelli, Wonton noodle",530.9,31.7,18.5,59.5,,129.7,176.4,3.8,376.2,2417.2,3.3,31.4,,240.5,5.9,,
68a52ecac4cdb936ab09d342,Hủ tiếu Nam Vang,Rice noodle soup with pork and shrimp (Nam Vang style),"Bánh canh, hủ tiếu, miến, mỳ","Thick Rice noodle, Vermicelli, Wonton noodle",537.1,30.1,9.5,82.8,,1116.1,161.1,6.0,554.5,766.0,4.0,51.8,,229.0,6.3,,
68a52dd4ada5f266010193f9,Hủ tiếu đại dương,Rice noodle soup with mixed seafood,"Bánh canh, hủ tiếu, miến, mỳ","Thick Rice noodle, Vermicelli, Wonton noodle",572.1,47.4,18.9,53.1,,128.5,248.7,5.2,587.9,1961.7,2.7,70.3,,406.2,6.9,,
68a52d878f003284360cc3c2,Bánh canh sườn heo,Thick rice noodle soup with pork-rib,"Bánh canh, hủ tiếu, miến, mỳ","Thick Rice noodle, Vermicelli, Wonton noodle",487.6,20.6,12.7,72.8,,841.8,158.5,9.5,531.2,1294.9,2.8,34.9,,74.7,7.8,,
68a52cc59dfbca40e308ff32,Bánh canh ghẹ,Thick rice noodle soup with flower crab,"Bánh canh, hủ tiếu, miến, mỳ","Thick Rice noodle, Vermicelli, Wonton noodle",590.0,21.6,18.1,85.2,,125.2,282.1,11.1,596.7,1503.9,2.7,76.4,,229.7,7.3,,
68a52c72864085a87c0fe664,Phở Thìn,Pho Thin,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",873.0,42.0,41.4,83.1,,70.9,132.6,4.3,680.1,3715.0,4.0,64.3,,88.0,,,
68a52c14ada5f266010193f7,Phở lõi bò,Pho with Beef heel muscle,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",461.8,19.9,11.4,69.9,,32.8,78.6,2.4,286.0,727.0,1.3,23.0,,35.0,2.8,,
68a52bcc155d2d1b400ce0f2,Phở gà trộn,Pho mixed with chicken,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",524.6,30.4,14.6,68.0,,148.9,101.3,3.9,462.6,2607.6,2.2,63.1,,72.7,10.1,,
68a52b7c864085a87c0fe663,Phở chiên phồng,Fried Pho,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",677.1,25.2,33.1,69.6,,174.9,296.3,5.3,654.6,1843.1,3.8,89.1,,42.5,0.1,,
68a52b3019bd58d2ba006bc4,Phở bò tái chín,Pho with rare beef,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",503.6,36.4,11.9,62.6,,23.8,92.7,5.5,639.0,2657.3,3.2,49.9,,83.5,,,
68a52aaff226accbbc0274e2,Phở bò tái gầu,Pho with rare beef and brisket,"Bánh canh, hủ tiếu, miến, mỳ","Thick Rice noodle, Vermicelli, Wonton noodle",581.5,28.1,17.5,77.9,,36.0,87.4,3.6,228.8,2047.0,1.0,18.3,,20.7,,,
68a52a55ada5f266010193f6,Bún riêu bò,Beef crab paste vermicelli,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",527.0,31.0,23.0,49.0,,13.7,199.2,3.9,482.8,3224.7,2.2,66.4,,61.7,1.3,,
68a529a1b683a084cc011ea4,Bún ốc sườn,Snail and pork rib vermicelli,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",540.9,35.3,14.0,68.4,,119.7,131.4,2.5,375.0,2566.4,4.1,40.8,,45.7,8.5,,
68a5294719bd58d2ba006bc3,Bún ốc nguội,Cold snail vermicelli,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",563.5,38.0,6.1,89.3,,14.1,71.8,0.9,2.6,841.2,3.1,1.6,,1.9,1.1,,
68a528f0860e9f47fc04ea82,"Bún riêu cua, giò, bò",Crab paste vermicelli with pork pie and beef,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",425.8,19.7,19.0,43.9,,60.5,185.0,2.9,381.5,1181.0,1.5,55.1,,34.4,0.9,,
68a52808ada5f266010193f3,Bún ốc chấm,Rice vermicelli with snails and dipping sauce,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",661.3,58.2,7.9,89.3,,34.6,129.7,1.4,183.7,1990.5,4.9,13.4,,4.5,2.7,,
68a527abfccfe5d80a085a72,Bún ngan măng khô,Rice vermicelli with duck and dried bamboo shoots,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",630.1,29.7,32.1,55.6,,43.0,123.8,13.7,360.0,1930.8,1.8,11.7,,15.9,2.9,,
68a52717864085a87c0fe662,Bún ngan măng tươi,Rice vermicelli with duck and fresh bamboo shoots,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",601.2,31.1,29.2,53.5,,49.9,116.2,12.2,380.3,647.0,2.3,28.0,,20.0,2.3,,
68a5269d19bd58d2ba006bc2,Bún nem cua bể,Rice vermicelli with Hai Phong-style crab spring rolls,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",596.3,13.4,7.1,119.7,,148.1,234.0,4.0,689.0,3568.0,1.0,147.5,,100.3,0.4,,
68a525d97873352d0d0f34d2,"Bún đậu mắm tôm, lòng lợn","Rice vermicelli with tofu, fermented shrimp paste, and pork offal","Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",914.9,42.2,36.0,105.7,,24.8,310.8,11.6,490.1,1394.5,2.9,190.5,,77.9,10.1,,
68a5255fcbcbd60e880aae13,Bún chả rươi,Vermicelli with grilled rươi patties,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",719.8,50.2,24.0,75.9,,89.9,117.8,3.4,581.5,984.0,4.7,41.8,,93.0,16.0,,
687873dadadf8ddf7a0518b2,"Cơm suất văn phòng ( Thịt nạc vai, đậu phụ)",Office Set Meal (Pork Shoulder & Tofu),Cơm các loại,A variety of rice dishes,759.0,29.9,26.3,100.7,59.0,0.0,151.0,5.2,893.0,2059.0,6.09,,3.7,44.0,,,5225.0
6878719db85eb164f2069ff2,Cơm rang thập cẩm,Mixed Fried Rice,Cơm các loại,A variety of rice dishes,623.0,19.9,21.9,86.6,2.0,108.0,106.0,3.18,397.0,1295.0,2.07,,1.5,280.0,,,1545.0
68786df52e507d5a110fe786,Cơn hến,Baby Clam Rice,Cơm các loại,A variety of rice dishes,291.0,18.0,6.3,40.1,12.4,0.0,74.4,3.32,473.3,713.4,1.02,,2.1,0.0,,,33.4
68786cd95cc4874c71079c24,Bún cá cay Cảng,Hai Phong spicy fish noodle soup (Cang style),"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",451.0,20.0,14.5,60.1,82.1,121.5,137.4,2.8,,923.3,0.8,26.6,,20.1,,,1269.1
68786c34f893e608560f5d87,Bún cá cay,Spicy fish noodle soup,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",548.8,24.3,15.5,78.1,21.6,31.1,150.5,5.7,,2041.0,0.4,16.6,,9.6,,,275.5
68786c2c2d5dba29110cda64,Cơm nắm,Compressed rice ball,Cơm các loại,A variety of rice dishes,336.0,8.7,5.7,62.2,0.0,0.0,31.0,1.26,235.0,392.0,1.39,,1.2,0.0,,,1.0
68786bc371a225b7e7002775,Bún bò nhừ,Vietnamese noodle soup with tender stewed beef,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",803.3,60.9,19.8,95.1,30.7,79.0,156.7,6.7,,2373.9,5.8,47.7,,63.5,,,915.8
68786b47f893e608560f5d86,Bún bò dấm,Vietnamese beef and rice vermicelli with vinegar sauce,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",553.8,32.5,8.5,86.7,54.4,27.0,144.3,5.7,,4883.3,2.9,176.9,,54.2,,,294.6
68786acb1767a9925a0e7d78,Bún mắm,Fermented fish noodle soup,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",471.8,22.5,16.1,59.3,13.4,40.3,119.4,2.2,,850.7,1.1,32.9,,126.1,,,368.4
68786a982d5dba29110cda63,Cơm tẻ lưng bát,A small bowl of plain rice,Cơm các loại,A variety of rice dishes,189.0,4.2,0.6,41.9,0.0,0.0,17.0,0.72,144.6,,0.83,,0.2,0.0,,,0.0
68786a551767a9925a0e7d77,Bánh đa ngan,Red rice noodle soup with duck,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",534.1,22.0,24.2,55.8,9.0,21.5,125.7,8.3,,1727.7,1.8,28.2,,5.7,,,154.1
687869e01767a9925a0e7d76,Bánh đa cua,Crab noodle soup with red rice noodles,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",420.6,20.8,9.1,63.8,17.9,159.7,295.3,13.6,,1914.6,2.2,66.3,,67.9,,,1629.1
68786959f893e608560f5d85,Bánh đa bò nhừ,Crispy rice paper with tender beef,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",407.3,32.0,8.6,50.6,4.8,7.9,71.3,2.8,68.8,1632.5,4.3,29.1,,60.2,,,
6878686985e246e2010deeba,Bánh đa cua,Crab noodle soup with red rice noodles,"Bánh đa, bún, phở","Thick rice noodle, rice vermicelli, pho",420.5,19.7,11.9,58.7,31.7,,337.4,6.6,,723.6,1.4,56.7,,44.4,,,1634.8
