id,nameVi,nameEn,categoryName,categoryNameEn,kcal,protein,fat,carb,vitaminC,vitaminA,calcium,iron,potassium,sodium,zinc,magnesium,fiber,cholesterol,transfat,betaCaroten
6877a6b660d6c84e9bd5cb2a,"Cải xanh, tươi","Mustard greens,   raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",23.0,1.7,0.14,3.76,51.0,525.0,89.0,1.9,220.8,28.6,0.9,22.84,1.8,,,6300.0
6877a6b660d6c84e9bd5cdae,"Cải xanh, luộc","Brassica, Mustard greens, Indian mustard, boiled","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",26.0,1.81,0.21,4.15,29.84,558.51,94.68,2.02,234.89,30.43,0.96,24.3,1.91,,,6702.13
6877a6b660d6c84e9bd5cb2b,"Cần ta, tươi","Water drop-wort,  raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",16.0,1.0,,3.0,6.0,170.42,310.0,3.0,,,,,1.5,,,2045.0
6877a6b660d6c84e9bd5cb2c,"Cần tây, tươi","Celery, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",54.0,3.7,0.16,9.44,150.0,12.5,325.0,8.0,326.0,96.0,0.3,18.0,1.5,,,150.0
6877a6b660d6c84e9bd5cb2d,"Chuối xanh, tươi","Banana common varieties, unripe","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",78.0,1.2,0.32,17.48,31.0,16.96,26.0,0.4,256.0,13.0,0.25,17.0,1.0,,,184.0
6877a6b660d6c84e9bd5cdaf,"Chuối xanh, luộc","Banana unripe, boiled","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",64.0,1.0,0.08,14.83,14.21,14.13,21.67,0.33,213.33,10.83,0.21,14.17,0.83,,,153.33
6877a6b660d6c84e9bd5cb2e,"Củ cải đỏ, tươi","Red radish oriental, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",52.0,1.3,,11.7,20.0,1.33,28.0,1.4,,,,,0.9,,,16.0
6877a6b660d6c84e9bd5cdb0,"Củ cải đỏ, luộc","Radish, red, boiled","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",63.0,1.51,0.23,13.6,12.79,1.55,32.56,1.63,,,,,1.05,,,18.6
6877a6b660d6c84e9bd5cb2f,"Củ cải trắng, tươi","Radish garden while, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",27.0,1.5,0.09,5.11,30.0,,40.0,1.1,242.0,10.0,0.2,15.0,1.5,,,
6877a6b660d6c84e9bd5cdb1,"Củ cải trắng, luộc","Radish, white, boiled","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",33.0,1.74,0.23,6.05,19.19,,46.51,1.28,281.4,11.63,0.23,17.44,1.74,,,
6877a6b660d6c84e9bd5cb30,"Củ cải trắng, khô","White radish, dried","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",290.0,17.6,1.5,51.6,,,629.0,6.73,3494.0,278.0,2.13,170.0,17.7,,,
6877a6b660d6c84e9bd5cb31,"Củ đậu, tươi","Jicama, Mexican yam bean","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",31.0,1.0,,6.7,6.0,,8.0,,,,,,0.7,,,
6877a6b660d6c84e9bd5cb32,"Củ niễng, tươi","Manchurian wild rice, stem, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",37.0,2.0,,7.2,2.0,,24.0,1.4,,,,,1.8,,,
6877a6b660d6c84e9bd5cb33,"Dọc củ cải, non, tươi","Radish garden, immature, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",21.0,1.9,,3.4,72.0,90.83,220.0,0.4,,,,,1.8,,,1090.0
6877a6b660d6c84e9bd5cb34,"Dọc mùng, tươi","Indian taro, stem, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",13.0,0.4,,2.8,,,,,,,,,2.0,,,
6877a6b660d6c84e9bd5cb35,"Dưa chuột, tươi","Cucumber, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",18.0,0.8,0.09,3.61,5.0,11.5,23.0,1.0,168.8,13.3,0.18,15.0,0.7,,,138.0
6877a6b660d6c84e9bd5cb36,"Dưa gang, tươi","Large cucumber, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",14.0,0.8,,2.7,4.0,10.83,25.0,0.4,,,,,0.7,,,130.0
6877a6b660d6c84e9bd5cb37,"Đậu cô ve, quả, tươi","Common bean, string bean, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",77.0,5.0,,14.3,25.0,15.0,26.0,0.7,253.5,95.7,0.01,26.0,1.0,,,180.0
6877a6b660d6c84e9bd5cdb2,"Đậu cô ve, luộc","Bean common string, boiled","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",85.0,5.38,0.22,15.38,14.78,16.13,27.96,0.75,272.58,102.9,0.01,27.96,1.08,,,193.55
6877a6b660d6c84e9bd5cb38,"Đậu đũa, quả, tươi","Yardlong bean, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",67.0,6.0,0.31,9.99,22.0,20.83,47.0,1.6,194.28,4.99,0.37,35.94,2.0,,,250.0
6877a6b660d6c84e9bd5cdb3,"Đậu đũa, luộc","Yardlong bean, boiled","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",68.0,6.12,0.2,10.51,12.35,21.26,47.96,1.63,198.24,5.09,0.38,36.67,2.04,,,255.1
6877a6b660d6c84e9bd5cb39,"Đậu Hà Lan, quả, tươi","Green peas; field pea, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",75.0,6.5,0.29,11.71,27.0,41.21,57.0,0.8,244.0,5.0,1.24,33.0,1.0,,,485.0
6877a6b660d6c84e9bd5cb3a,"Đậu rồng, quả non, tươi","Winged bean, asparagus pea, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",40.0,1.9,0.1,7.9,22.0,22.5,63.0,1.3,,,,,1.6,,,270.0
6877a6b660d6c84e9bd5cb3b,"Đu đủ xanh, tươi","Papaya, unripe, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",30.0,0.8,,6.6,40.0,1.25,63.0,0.9,215.0,7.0,,56.0,2.0,,,15.0
6877a6b660d6c84e9bd5cb3c,"Quả gấc, tươi","Gac fruit, whole, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",129.0,2.1,7.9,12.3,11.0,1926.25,56.0,1.2,,,,,1.8,,,21756.0
6877a6b660d6c84e9bd5cb3d,"Giá đậu tương, tươi","Sprout of soybeans, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",82.0,7.7,1.8,8.7,10.0,2.08,52.0,1.1,484.0,14.0,1.17,72.0,0.7,,,25.0
6877a6b660d6c84e9bd5cb3e,"Giá đậu xanh, tươi","Mungobean sprouts, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",52.0,5.5,0.13,7.17,10.0,1.0,38.0,1.4,164.01,23.02,0.41,16.58,2.0,,,6.0
6877a6b660d6c84e9bd5cdb4,"Giá đậu xanh, luộc","Sprouts, Mungobean sprouts, boiled","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",58.0,6.04,0.22,8.02,6.04,1.1,41.76,1.54,180.23,25.3,0.45,18.22,2.2,,,6.59
6877a6b660d6c84e9bd5cb3f,"Hành củ, tươi","Onion, bulb, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",29.0,1.3,0.28,5.22,10.0,1.25,32.0,1.1,212.0,17.0,0.52,23.0,0.7,,,15.0
6877a6b660d6c84e9bd5cb40,"Hành lá (hành hoa), tươi","Onion, leave, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",26.0,1.3,,5.2,60.0,114.17,80.0,1.0,122.6,16.0,0.44,23.12,0.9,,,1370.0
6877a6b660d6c84e9bd5cb41,"Hành tây, tươi","Onion, common, garden, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",45.0,1.8,0.11,9.29,10.0,0.08,38.0,0.8,220.7,7.5,1.43,23.0,1.1,,,1.0
6877a6b660d6c84e9bd5cb42,"Hạt sen, tươi","Lotus seed, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",164.0,9.5,0.5,30.3,,0.83,76.0,1.4,367.0,1.0,0.28,56.0,0.8,,,10.0
6877a6b660d6c84e9bd5cb43,"Hạt sen, khô",Dried lotus seed,"Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",342.0,20.0,2.4,60.2,,2.5,89.0,6.4,1368.0,5.0,1.05,210.0,2.2,,,30.0
6877a6b660d6c84e9bd5cb44,"Hẹ lá, tươi","Onion, fragrant, Chinese leek, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",21.0,2.2,0.21,2.49,19.0,83.33,56.0,1.3,234.0,6.0,0.2,18.0,0.9,,,1000.0
6877a6b660d6c84e9bd5cb45,"Hoa chuối, tươi","Banana, buds and flowers, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",28.0,1.5,,5.5,5.0,14.17,44.0,0.9,,,,,2.0,,,170.0
6877a6b660d6c84e9bd5cb46,"Hoa lý, tươi","Daylily, lemon flowers, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",35.0,2.9,,5.8,48.0,48.75,52.0,1.2,,,0.2,,3.0,,,585.0
6877a6b660d6c84e9bd5cb47,"Quả khế, tươi","Carambola; Star fruit, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",26.0,0.6,0.23,5.47,30.0,3.08,10.0,0.9,133.0,2.0,0.12,10.0,2.6,,,25.0
6877a6b660d6c84e9bd5cb48,"Lá lốt, tươi","Lolot pepper, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",49.0,4.3,,7.9,34.0,337.5,172.86,2.73,397.64,10.15,,65.09,2.5,,,4050.0
6877a6b660d6c84e9bd5cb49,"Lá me, tươi ",,"Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",46.0,7.5,,4.0,,,319.0,,,,,,,,,
6877a6b660d6c84e9bd5cb4a,"Lá mơ lông, tươi","Skunk vine, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",48.0,3.9,,8.0,75.0,27.5,211.0,,,,,,5.1,,,330.0
6877a6b660d6c84e9bd5cb4b,"Lá sắn, tươi","Cassava leaves, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",96.0,7.0,,16.9,295.0,690.0,200.0,1.9,,,,,4.3,,,8280.0
6877a6b660d6c84e9bd5cb4c,"Măng chua, măng tre","Bamboo shoot, fermented, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",28.0,1.4,,5.5,9.0,1.25,8.54,0.43,230.63,4.27,0.52,41.76,4.1,,,15.0
6877a6b660d6c84e9bd5cb4d,"Măng tre, khô","Bamboo shoot, dried","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",301.0,13.0,2.1,57.5,1.0,1.67,100.0,5.0,,,,,36.0,,,20.0
6877a6b660d6c84e9bd5cb4e,"Măng tây, tươi","Asparagus, white, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",24.0,2.2,0.14,3.36,10.0,37.79,21.0,0.9,202.0,2.0,0.54,14.0,2.3,,,449.0
6877a6b660d6c84e9bd5cb4f,"Măng tre, tươi","Bamboo shoots, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",31.0,1.7,0.21,5.59,1.0,1.0,22.0,1.0,296.11,2.22,0.61,1.67,4.1,,,12.0
6877a6b660d6c84e9bd5cb50,"Mướp, tươi","Gourd, sponge gourd, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",18.0,0.9,0.14,3.36,8.0,13.33,28.0,0.8,139.0,3.0,0.07,14.0,0.5,,,160.0
6877a6b660d6c84e9bd5cdb5,"Mướp, luộc","Gourd (sponge gourd), boiled","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",26.0,1.25,0.14,4.86,6.11,18.52,38.89,1.11,193.06,4.17,0.1,19.44,0.69,,,222.22
6877a6b660d6c84e9bd5cb51,"Mướp đắng, tươi","Balsam-pear,  Bitter gourd, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",20.0,0.9,,4.1,22.0,23.54,18.0,0.6,296.0,5.0,0.8,17.0,1.1,,,190.0
6877a6b660d6c84e9bd5cdb6,"Mướp đắng, luộc","Bitter gourd, boiled","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",21.0,0.91,0.1,4.14,12.22,23.78,18.18,0.61,298.99,5.05,0.81,17.17,1.11,,,191.92
6877a6b660d6c84e9bd5cb52,"Mướp Nhật bản, tươi","Sponge gourd, Japanese origin, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",16.0,0.8,,3.2,,,29.8,0.3,,,,,1.4,,,
6877a6b660d6c84e9bd5cb53,"Ngải cứu, tươi","Mugwort, wormwood, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",33.0,3.8,,4.4,,,136.3,3.1,612.0,98.0,,63.0,2.0,,,
6877a6b660d6c84e9bd5cb54,"Ngô bao tử, tươi","Baby corn, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",42.0,2.2,0.2,7.8,34.0,,5.0,0.9,,,,,0.4,,,
6877a6b660d6c84e9bd5cb55,"Ngó sen, tươi","Lotus, underground stem, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",65.0,1.0,0.07,15.13,25.0,0.83,19.0,0.5,556.0,40.0,0.39,23.0,1.2,,,10.0
6877a6b660d6c84e9bd5cb56,"Nụ mướp, tươi","Sponge gourd, young flower, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",36.0,4.9,,4.0,,,140.0,1.2,,,,,1.5,,,
6877a6b660d6c84e9bd5cb57,"Ớt đỏ to, tươi","Peppers, red, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",31.0,0.99,0.3,6.04,190.0,156.58,7.0,0.43,211.0,2.0,0.25,12.0,2.0,,,1624.0
6877a6b660d6c84e9bd5cb58,"Ớt vàng to, tươi","Peppers, yellow, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",34.0,1.3,,7.1,250.0,436.88,86.0,3.6,275.1,14.5,0.32,12.0,1.4,,,3607.0
6877a6b660d6c84e9bd5cb59,"Ớt xanh to, tươi","Peppers, green, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",31.0,1.3,0.13,6.07,103.0,17.42,6.0,0.8,175.0,3.0,0.13,10.0,1.5,,,198.0
6877a6b660d6c84e9bd5cb5a,"Quả dọc, tươi","Bira tai, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",19.0,0.8,,3.9,,,20.7,,,,,,,,,
6877a6b660d6c84e9bd5cb5b,"Quả me chua, tươi","Tamarind fruit, pulp, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",35.0,1.9,,6.8,12.0,0.83,130.0,0.4,,,,,2.0,,,10.0
6877a6b660d6c84e9bd5cb5c,"Rau bí, tươi","Pumpkin leaves, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",26.0,2.7,0.28,3.12,11.0,161.67,100.0,2.1,390.06,17.21,0.45,18.02,1.7,,,1940.0
6877a6b660d6c84e9bd5cdb7,"Rau bí, luộc","Pumpkin leaves, boiled","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",27.0,2.84,0.11,3.58,6.37,170.18,105.26,2.21,410.59,18.12,0.47,18.97,1.79,,,2042.11
6877a6b660d6c84e9bd5cb5d,"Rau câu, khô","Seaweed, dried","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",281.0,11.2,1.1,56.6,,,378.0,8.8,1125.0,102.0,5.8,770.0,20.8,,,
6877a6b660d6c84e9bd5cb5e,"Rau câu, tươi","Seaweed, fresh","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",45.0,1.9,0.1,9.1,,,85.0,0.9,226.0,9.0,0.58,67.0,5.0,,,
6877a6b660d6c84e9bd5cb5f,"Rau diếp, tươi","Lettuce, garden, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",15.0,1.2,0.11,2.39,30.0,370.25,38.0,1.1,254.0,14.0,0.4,18.0,0.5,,,4443.0
6877a6b660d6c84e9bd5cb60,"Rau đay, tươi","Jute potherb, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",31.0,2.8,0.18,4.52,77.0,380.0,182.0,7.7,417.0,16.12,0.79,78.61,1.5,,,4560.0
6877a6b660d6c84e9bd5cb61,"Rau giấp cá, diếp cá, tươi","Lizard tail,  fishwort, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",30.0,2.9,,4.5,68.0,51.67,,,461.0,72.0,,81.0,1.8,,,620.0
6877a6b660d6c84e9bd5cb62,"Rau giền cơm, tươi","Amaranth, spineless, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",27.0,3.4,0.31,2.69,63.0,441.67,341.0,4.1,611.0,20.0,0.9,55.0,1.6,,,5300.0
6877a6b660d6c84e9bd5cdb8,"Rau giền cơm, luộc","Amaranth, green, boiled","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",29.0,3.47,0.31,3.06,35.36,450.68,347.96,4.18,623.47,20.41,0.92,56.12,1.63,,,5408.16
6877a6b660d6c84e9bd5cb63,"Rau giền đỏ, tươi","Amaranth, sp. Red, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",47.0,3.3,0.31,7.79,89.0,340.0,288.0,5.4,475.5,55.8,0.5,164.0,1.6,,,4080.0
6877a6b660d6c84e9bd5cdb9,"Rau giền đỏ, luộc","Amaranth, red, boiled","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",48.0,3.37,0.31,7.96,49.95,346.94,293.88,5.51,485.2,56.94,0.51,167.35,1.63,,,4163.27
6877a6b660d6c84e9bd5cb64,"Rau giền trắng, tươi","Amaranth, sp White, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",48.0,3.2,0.4,7.8,27.0,237.92,288.0,6.1,,,,,1.5,,,2855.0
6877a6b660d6c84e9bd5cdba,"Rau giền trắng, luộc","Amaranth, white, boiled","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",49.0,3.27,0.41,7.96,15.15,242.77,293.88,6.22,,,,,1.53,,,2913.27
6877a6b660d6c84e9bd5cb65,"Rau húng, tươi","Basil sweet leaves, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",34.0,2.2,0.52,5.08,27.0,263.75,202.0,4.8,148.0,91.0,0.91,73.13,3.5,,,3142.0
6877a6b660d6c84e9bd5cb66,"Rau khoai lang, tươi","Sweet potato leaves, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",28.0,2.6,0.21,3.99,11.0,152.5,48.0,2.7,498.02,19.01,0.29,60.11,1.4,,,1830.0
6877a6b660d6c84e9bd5cdbb,"Rau khoai lang, luộc","Sweet potato leaves, boiled","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",28.0,2.65,,4.29,6.17,155.61,48.98,2.76,508.18,19.4,0.3,61.34,1.43,,,1867.35
6877a6b660d6c84e9bd5cb67,"Rau kinh giới, tươi","Vietnamese Balm, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",36.0,2.7,,6.4,110.0,363.33,246.0,1.0,210.6,2.0,0.52,89.02,3.6,,,4360.0
6877a6b660d6c84e9bd5cb68,"Rau má rừng, tươi","Wild centella, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",31.0,3.1,,4.6,20.0,21.67,172.0,0.2,,,,,1.5,,,260.0
6877a6b660d6c84e9bd5cb69,"Rau má, má mơ, tươi","Centella, gotu kola, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",38.0,3.2,,6.3,37.0,108.33,229.0,3.1,,,,,4.5,,,1300.0
6877a6b660d6c84e9bd5cb6a,"Rau mồng tơi, tươi","Malabar, Ceylon spinach, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",24.0,2.0,,3.9,72.0,160.0,176.0,1.6,390.8,37.5,0.54,94.23,2.5,,,1920.0
6877a6b660d6c84e9bd5cdbc,"Rau mồng tơi, luộc","Malabar nightshade, boiled","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",24.0,2.04,,3.98,40.41,163.27,179.59,1.63,398.78,38.27,0.55,96.15,2.55,,,1959.18
6877a6b660d6c84e9bd5cb6b,"Rau mùi, tươi","Coriander, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",22.0,2.6,0.33,2.17,140.0,337.42,133.0,4.5,521.0,46.0,0.5,26.0,1.8,,,3930.0
6877a6b660d6c84e9bd5cb6c,"Rau mùi tàu, tươi","Parsley, curley, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",30.0,2.1,0.55,4.25,177.0,420.0,20.0,2.9,236.7,38.6,0.41,34.77,1.6,,,5040.0
6877a6b660d6c84e9bd5cb6d,"Rau muống,  tươi","Water spinach, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",28.0,3.2,0.24,3.26,20.0,141.75,100.0,1.4,330.5,37.4,0.35,14.83,1.0,,,1701.0
6877a6b660d6c84e9bd5cdbd,"Rau muống, luộc","Water spinach, boiled","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",27.0,3.27,,3.57,11.22,144.64,102.04,1.43,337.24,38.16,0.36,15.13,1.02,,,1735.71
6877a6b660d6c84e9bd5cb6e,"Rau muống, khô","Water spinach, dried","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",293.0,34.2,1.8,35.0,10.0,1083.0,880.0,15.2,,,,,12.0,,,12996.0
6877a6b660d6c84e9bd5cb6f,"Rau ngổ, tươi","Buffalo spinach, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",24.0,1.5,,4.4,78.0,193.75,84.0,2.2,222.4,5.1,1.48,,2.1,,,2325.0
6877a6b660d6c84e9bd5cb70,"Rau ngót, tươi","Sauropus, sp. Leaves, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",45.0,5.3,,5.9,53.0,591.38,169.0,2.7,457.3,24.5,0.94,122.82,2.5,,,6810.0
6877a6b660d6c84e9bd5cb71,"Rau ngót, khô","Sauropus, dried","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",299.0,32.2,2.6,36.8,,130.0,,,,,,,15.0,,,1560.0
6877a6b660d6c84e9bd5cb72,"Rau răm, tươi","Vietnamese mint, hot mint, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",45.0,4.7,,6.6,57.0,,316.0,2.2,216.0,5.0,1.05,27.7,3.8,,,
6877a6b660d6c84e9bd5cb73,"Rau rút, tươi","Water mimosa,  raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",35.0,5.1,,3.7,,,180.0,,,,,,1.9,,,
6877a6b660d6c84e9bd5cb74,"Rau sà lách, tươi","Lettuce, garden asparagus, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",18.0,1.5,0.27,2.43,15.0,87.5,77.0,0.9,332.8,58.5,0.4,18.0,0.5,,,1050.0
6877a6b660d6c84e9bd5cb75,"Rau sam, tươi","Purslane, pursley, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",20.0,1.4,,3.7,26.0,13.33,85.0,1.5,,,,,0.7,,,160.0
6877a6b660d6c84e9bd5cb76,"Rau sắng chùa hương, tươi",,"Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",62.0,6.5,,8.9,114.0,,110.0,,,,,,3.4,,,
6877a6b660d6c84e9bd5cb77,"Rau tàu bay, tươi","Redflower ragleaf, fireweed, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",24.0,2.5,,3.5,10.0,141.67,81.0,,,,,,1.6,,,1700.0
6877a6b660d6c84e9bd5cb78,"Rau thơm, tươi","Mint leaves, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",30.0,2.0,,5.4,41.0,296.67,170.0,3.8,216.7,6.3,0.56,,3.0,,,3560.0
6877a6b660d6c84e9bd5cb79,"Quả sấu xanh, tươi","Fruit of Dracontomelon duperreanum, immature, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",19.0,1.8,,3.0,,,134.5,,,,,,,,,
6877a6b660d6c84e9bd5cb7a,"Củ su hào, tươi","Kohlrabi, turnip cabbage, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",44.0,2.8,0.07,7.93,33.0,1.83,46.0,0.6,320.5,52.8,0.45,19.0,1.7,,,22.0
6877a6b660d6c84e9bd5cdbe,"Su hào, luộc","Kohlrabi, boiled","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",48.0,3.11,,8.89,20.17,2.04,51.11,0.67,356.11,58.67,0.5,21.11,1.89,,,24.44
6877a6b660d6c84e9bd5cb7b,"Củ su hào, khô","Kohlrabi, turnip cabbage, dried","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",311.0,20.0,1.4,54.6,3.0,,,,,,,,12.5,,,
6877a6b660d6c84e9bd5cb7c,"Quả su su, tươi","Chayote, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",23.0,0.8,0.1,4.6,4.0,,17.0,0.4,125.0,2.0,0.74,12.0,1.0,,,
6877a6b660d6c84e9bd5cdbf,"Su su, luộc","Chayote frui, boiled","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",24.0,0.88,,5.16,2.42,,18.68,0.44,137.36,2.2,0.81,13.19,1.1,,,
6877a6b660d6c84e9bd5cb7d,"Súp lơ trắng, tươi","Cauliflower, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",34.0,2.5,0.15,5.65,34.0,0.67,26.0,1.4,349.0,20.0,0.2,22.0,0.9,,,8.0
6877a6b660d6c84e9bd5cdc0,"Súp lơ trắng, luộc","Cauli/Brocco, Cauliflower, boiled","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",29.0,2.17,,5.04,16.26,0.58,22.61,1.22,303.48,17.39,0.17,19.13,0.78,,,6.96
6877a6b660d6c84e9bd5cb7e,"Súp lơ xanh, tươi","Broccoli, raw","Rau, quả, củ dùng làm rau","Vegetables, fruits, tubers used as vegetables",39.0,2.95,0.3,6.08,88.1,7.75,33.0,0.73,300.0,23.0,0.64,20.0,3.2,,,93.0
